Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	36.400	180.400	178.400	180.800	65.800	117.400	44.200	20.000	13.400	13.000	2.053	-2.366	0.417	28.805	39.648	18.596	32.055	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-32.800	36.400	180.400	178.400	180.800	58.900	117.400	44.200	20.000	13.400	13.000	2.053	-2.366	0.417	28.780	39.461	18.509	32.055	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-32.800	36.400	180.400	178.400	180.800	58.900	117.400	44.200	20.000	13.400	13.000	2.053	-2.366	0.417	28.669	39.449	18.434	32.118	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-32.800	36.400	180.400	178.400	180.800	58.900	117.400	44.200	20.000	13.400	13.000	2.053	-2.366	0.417	28.669	39.238	18.360	32.142	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-32.800	36.400	180.400	178.400	180.800	58.900	117.400	44.200	20.000	13.400	13.000	0.798	-1.090	0.272	28.681	39.337	18.199	32.142	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-32.800	36.400	180.400	178.400	180.800	58.900	117.400	44.200	20.000	13.400	13.000	0.798	-1.090	0.272	28.446	38.965	17.653	31.522	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-32.800	36.400	180.400	178.400	180.800	58.900	117.400	44.200	20.000	13.400	13.000	0.798	-1.090	0.272	28.321	39.052	17.603	31.671	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-27.900	36.400	180.400	178.400	180.800	58.900	117.400	44.200	20.000	13.400	13.000	0.798	-1.090	0.272	28.297	39.089	17.566	31.423	26.233
1762640003072.000	10000000	9444.000	17.000	2.000	-27.900	36.100	180.400	178.400	180.800	58.900	117.400	44.200	20.000	13.400	13.000	0.798	-1.090	0.272	26.845	39.201	17.516	31.497	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-27.900	36.100	180.400	178.400	180.400	58.900	117.400	44.300	20.000	13.300	13.000	0.798	-1.090	0.272	28.272	39.139	17.616	31.522	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-27.900	36.100	180.400	178.400	180.400	58.900	117.400	44.300	20.000	13.300	13.000	0.798	-1.090	0.272	28.222	39.189	17.405	31.522	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-26.900	36.100	180.400	178.400	180.400	57.900	117.400	44.300	20.000	13.300	13.000	0.798	-1.090	0.272	28.098	39.151	17.616	31.646	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-26.900	36.100	180.400	178.400	180.400	57.900	117.400	44.300	20.000	13.300	13.000	0.798	-1.090	0.272	28.148	39.164	17.740	31.683	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-26.900	36.100	180.400	178.400	180.400	57.900	117.400	44.300	20.000	13.300	13.000	0.798	-1.090	0.272	28.086	39.189	17.777	31.845	26.233
